y_true	y_proba
0	0.9237517
0	0.012976059
0	0.9835064
0	0.03594239
0	0.0004939592
0	0.0034943523
0	0.0016023925
0	0.0032167214
0	0.0075331395
0	0.6450485
0	0.6149299
0	0.81430006
0	0.99590033
0	0.02578938
0	0.03438835
0	0.035583813
0	0.024865737
0	0.9041124
0	0.9934843
0	0.25427246
0	0.9778852
0	0.8962232
0	0.7033535
1	0.00043862328
1	0.08006967
1	0.99303776
1	0.08444575
1	0.98348653
1	0.97421086
1	0.97283846
1	0.97256756
1	0.16908115
1	0.00028102056
1	0.71353304
1	0.010371293
1	0.04440241
1	0.6259836
1	0.00022106833
1	0.0013293062
1	0.013722985
1	0.03300145
1	0.15621148
1	0.2556139
1	0.968455
1	0.9982779
1	0.73107535
1	0.9080198
1	0.9877002
1	0.00033245052
1	0.007619083
1	0.32142806
1	0.014075322
1	0.5640888
1	0.84167147
1	0.99318635
1	0.04882081
1	0.8874112
1	0.6923857
1	0.9017279
1	0.98341906
1	0.027085714
1	0.14515978
1	0.99509805
1	0.3080823
1	0.94670165
1	0.9958027
1	0.99833375
1	0.98326427
1	0.6103359
1	0.28629035
1	0.7918865
1	0.6083016
1	0.9800087
1	0.999009
0	0.014800433
0	0.000754332
0	0.00072515843
0	0.013737861
0	0.00078019465
0	0.9847926
0	0.06627818
0	0.9950964
0	0.00019439102
0	0.03436884
0	0.006308219
0	0.35528117
0	0.84606624
0	0.027461106
0	0.98644316
0	0.0033823184
0	0.0005610644
0	0.21327431
0	0.20920227
0	0.013957443
0	0.0020783956
0	0.87702984
0	0.72977483
0	0.7252957
0	0.72506475
0	0.9685163
0	0.20805907
