y_true	y_proba
0	0.10770359
0	0.8183317
0	0.0012876604
0	0.00033231362
0	0.031211216
0	0.0003781805
0	0.00054177636
0	0.0022934787
0	0.97587377
0	0.0066587613
0	0.24196464
0	0.94815
0	0.030158602
0	0.014368675
0	0.24386147
0	0.039201867
0	0.0006897542
0	0.0015384643
0	0.23269747
0	0.07125012
0	0.9890771
0	0.104171
0	0.0044533303
0	0.0012219424
0	0.008396997
0	0.00029603107
0	0.007659102
0	0.023097333
0	0.0019729666
0	0.9896024
0	0.003296479
0	0.0042249463
0	0.002882562
0	0.98243344
0	0.13434197
0	0.6651303
0	0.99772376
0	0.016492698
0	0.032253254
0	0.26227802
0	0.00027442796
0	0.00090257183
0	0.00021247994
0	0.9336083
0	0.0002278742
0	0.00024417086
0	0.0051255478
0	0.0010030881
0	0.99570966
0	0.9990683
0	0.0003961637
0	0.00061792845
0	0.004139012
0	0.0057432093
0	0.0007419908
0	0.007897347
0	0.032588348
0	0.007978682
0	0.2645064
0	0.006489229
0	0.0044212234
0	0.21888435
0	0.95254093
0	0.30448583
0	0.9586116
0	0.0003752171
0	0.00028737527
0	0.0016482703
0	0.43702406
0	0.0006534742
0	0.1132448
0	0.0024040868
0	0.00028737527
0	0.000483536
0	0.090256974
0	0.9165057
0	0.15548217
0	0.0003948612
0	0.0007548123
0	0.1225978
0	0.00036691994
0	0.014700339
0	0.038669597
0	0.00013576666
0	0.0001921531
0	0.004838652
0	0.065303445
0	0.0013501772
0	0.019997502
0	0.23980324
0	0.0003457997
0	0.004062251
0	0.004254918
0	0.009688532
0	0.012342759
0	0.0010371163
0	0.0037708625
0	0.8694986
0	0.0003063678
0	0.98473096
0	0.023504881
0	0.2917164
0	0.050077952
0	0.0011074133
0	0.8203667
0	0.00045541316
1	0.99829704
1	0.007882548
1	0.0026069751
1	0.0008886094
0	0.00040807348
1	0.007300863
1	0.37692577
1	0.99714416
1	0.30424008
1	0.02821443
1	0.6411494
1	0.978877
0	0.06576547
1	0.9880674
1	0.9920244
1	0.9644172
1	0.83061033
1	0.0045416555
1	0.38845307
1	0.70078194
1	0.9831082
0	0.9899935
1	0.9950506
1	0.9893093
1	0.21910101
1	0.033574905
1	0.99802244
1	0.9471212
1	0.560825
1	0.9599994
1	0.92631
0	0.93075
1	0.98576826
1	0.061824344
1	0.062408544
1	0.9905468
1	0.99824536
1	0.0016075853
0	0.004488393
1	0.9968996
1	0.9956053
1	0.00085117214
1	0.9936963
1	0.7624478
1	0.0055078138
1	0.86221087
1	0.0022577024
1	0.9862576
1	0.9945404
1	0.9922086
1	0.50245374
1	0.038505383
1	0.9983334
1	0.75004005
1	0.17000629
1	0.9861113
0	0.054601323
1	0.99535155
1	0.010589996
1	0.29221785
1	0.9842008
1	0.00032248045
1	0.034435477
1	0.95101494
1	0.016904727
1	0.76852494
1	0.00023189372
1	0.9992705
0	0.0016341684
1	0.0003519202
0	0.00028199615
1	0.9993376
0	0.9522661
0	0.0007001064
1	0.934318
1	0.71910775
1	0.9948133
1	0.30401674
0	0.033698972
