y_true	y_proba
0	0.11005818410874478
0	0.4196606070849739
0	0.01585283540371964
0	3.6071919701307605e-06
0	0.03383989428946151
0	3.809504512108613e-05
0	0.000499576561329
0	0.02515296070739427
0	0.47191126096749425
0	0.010598393570779243
0	0.7156423655440234
0	0.061378874228154294
0	0.0004675497257225658
0	5.175128133991668e-05
0	0.04101232500717159
0	0.006303566457791464
0	0.009064419006302992
0	0.0003433412839181388
0	0.42647304271577974
0	0.4056399346146041
0	0.9142963539280914
0	0.016697113245244834
0	0.0007509930675979256
0	0.014179945876261014
0	0.028306060803168498
0	0.01761840194907204
0	0.33369377706311354
0	0.10834845911548122
0	0.024015672203453103
0	0.8172863653005299
0	0.0002487657604072108
0	1.5606285484423556e-05
0	0.0010466009426155082
0	0.5909485289060544
0	0.32479717369613703
0	0.23804514077059702
0	0.9976769455009488
0	0.01754252387376351
0	0.012214488593958387
0	0.5042860138877278
0	0.0019276153110614053
0	0.0057220893563564934
0	0.0003643758684212795
0	0.8733581712207608
0	3.738831807889401e-05
0	0.0010411670229895325
0	0.0024603326891015614
0	0.06077991882085039
0	0.9766449088385701
0	0.9973385711141206
0	7.587336019750622e-05
0	0.004770870892417032
0	0.00022346702179174406
0	0.0034436236422530106
0	0.017846934932263376
0	0.056649840442552724
0	0.03199406092623883
0	0.0783001183302473
0	0.8108696953577846
0	0.0005637108894159071
0	0.01154467348298642
0	0.2374523405118819
0	0.013607901788873163
0	0.07607293420425784
0	0.17308460552765806
0	0.00022926867357197662
0	0.00011337489158386639
0	0.0003461433003603938
0	0.6740821855465882
0	0.042316430925013804
0	0.057252869596177446
0	0.007847151900023143
0	8.846622035703431e-05
0	0.00027498377018065446
0	0.2271818594845448
0	0.024199578881387972
0	0.3515134756830392
0	0.0022267150023526526
0	0.0010785547293706219
0	0.25832076393312525
0	0.0003656623079550189
0	0.02157377630041673
0	0.013248709719124544
0	5.3387443870547165e-05
0	4.441878231784266e-05
0	0.12733249882040026
0	0.043738181222714
0	1.5013449934872012e-05
0	0.018600361140855094
0	0.2809932767163863
0	7.752576137942834e-05
0	0.0027173151909276254
0	0.003675234600400702
0	0.026576057702063612
0	0.012216767071813617
0	0.00032970850655746634
0	0.00888796515359241
0	0.4801249491874807
0	0.012382477296715492
0	0.7122707247866864
0	0.42873532305594353
0	0.49279096288596863
0	0.31343221502448565
0	0.0165282544223616
0	0.8637183997184904
0	2.9506124916993286e-05
1	0.9890919314623228
1	0.14080945977035556
1	0.16198150829956073
1	0.12182079534553049
0	0.0006737098294108751
1	0.07491390331155244
1	0.5826638116844439
1	0.9556849066896502
1	0.5335429099201363
1	0.2638562414699091
1	0.9332232500420015
1	0.9992676956895731
0	0.40377915589202434
1	0.9413925129312983
1	0.9853090442376646
1	0.6726596933401632
1	0.6404366233620032
1	0.2014248546236704
1	0.7322555606251431
1	0.9915475802340185
1	0.7071594006311591
0	0.9948298263153764
1	0.9992598910804142
1	0.9857786319315311
1	0.2806606543752749
1	0.24773665809282663
1	0.9992819922304099
1	0.9957526341386627
1	0.6782284017595512
1	0.983684458576381
1	0.8202178699330906
0	0.5057899058045476
1	0.9495751147323473
1	0.6031502736775303
1	0.3198865054216787
1	0.9984503735055312
1	0.9998207839202953
1	0.4784997585587087
0	0.05430693568501379
1	0.999832855705283
1	0.9879978194936831
1	0.016563912818721212
1	0.9994096929079
1	0.04280351663502462
1	0.01232946228762053
1	0.9465663663419231
