y_true	y_proba
1	0.9986137
1	0.053752244
1	0.030146442
1	0.016111776
1	0.9694578
1	0.73492634
1	0.95079345
1	0.96718943
1	0.9711179
1	0.9943082
1	0.9588308
1	0.9501079
1	0.9107812
1	0.003602242
1	0.58154464
1	0.9770099
1	0.99908733
1	0.1168163
1	0.11227967
1	0.99900514
1	0.99927264
1	0.91652966
1	0.9971943
1	0.014955134
1	0.9918719
1	0.11686878
1	0.70232296
1	0.9345113
1	0.039617546
1	0.7566765
1	0.99327576
1	0.010727266
1	0.028088558
1	0.090195015
1	0.8783619
1	0.9893104
1	0.0020452158
1	0.15499498
1	0.07390528
1	0.50259966
1	0.91014737
1	0.9997521
1	0.004469971
1	0.8149546
1	0.9935662
1	0.9628902
1	0.009205276
1	0.043686498
1	0.9561159
1	0.984345
1	0.011562405
1	0.9773325
1	0.99917775
1	0.8842327
1	0.0005191007
1	0.070212245
1	0.9749898
1	0.01736218
1	0.9330039
1	0.6040149
1	0.55670846
1	0.049907718
1	0.88325524
1	0.2540196
1	0.62123173
1	0.99708563
1	0.0050704204
1	0.0005264866
1	0.97145456
1	0.6772599
1	0.8878511
1	0.51160973
1	0.4518917
1	0.3936342
1	0.1216602
1	0.95096177
1	0.99829394
1	0.9971431
1	0.029557597
1	0.9927719
1	0.3373419
1	0.9954692
1	0.00181977
1	0.998473
1	0.0533457
1	0.9034165
1	0.011247397
1	0.7621002
1	0.010131034
1	0.35074553
1	0.9869953
1	0.99825996
1	0.92829835
1	0.8142681
1	0.23623978
1	0.0056706364
1	0.000557694
1	0.13134806
1	0.1377665
1	0.015484735
1	8.7311375e-05
1	0.038178474
1	0.99569184
1	0.99682057
1	0.0008084849
1	0.9969079
1	0.0009893214
1	0.99753785
1	0.9725811
1	0.2065736
1	0.112918176
1	0.9996716
1	0.0056541953
1	0.19282989
1	0.9509084
1	0.001062692
1	0.99966216
1	0.0013516711
1	0.02765171
1	0.4769681
1	0.9845105
1	0.38470092
1	0.95089173
1	0.9980703
1	0.96153015
1	0.99295133
1	0.80291957
1	0.049264174
1	0.037619356
1	0.9883434
1	0.7193099
1	0.65333056
1	0.006405141
1	0.07112141
1	0.018790139
1	0.06853074
1	0.85665244
1	0.8141201
1	0.9996201
1	0.7663583
1	0.6508929
1	0.9981495
1	0.9897462
1	0.9989472
1	0.99640036
1	0.99944264
1	0.6754743
1	0.71353203
1	0.10536843
1	0.021553395
1	0.0025467605
1	0.058449123
1	0.00041392824
1	0.061549105
1	0.00010106352
1	0.12295192
1	0.18844478
1	0.0006080516
1	0.99758613
1	7.218251e-05
1	0.9182585
1	0.26560682
1	0.020766871
1	0.038755376
1	0.9897427
1	0.0040385323
1	0.055552118
1	0.46108308
1	0.9985703
1	0.68575466
1	0.9913225
1	0.8468197
1	0.84409094
1	0.32816997
1	0.77640206
1	0.9209363
1	0.01476441
1	0.0037125754
1	0.97826993
1	0.020887109
1	0.014985546
1	0.93867606
1	0.62404203
1	0.99748635
1	0.15755984
1	0.0023093368
1	0.7905788
1	0.9169507
1	0.82256866
1	0.0735799
1	0.9997762
1	0.0049425373
1	0.9838874
1	0.9961338
1	0.14163557
0	0.0038710253
0	0.0017691406
0	0.8813828
0	0.026229639
0	0.020391406
0	0.0051392186
0	1.8129991e-05
0	0.007341339
0	0.06313732
0	0.00018318412
0	0.0003074762
0	0.0003617923
0	0.00016264984
0	0.00020250658
0	0.00010156124
0	0.00011397275
0	0.030365901
0	9.183604e-05
0	0.010554079
0	0.06786364
0	0.07686902
0	0.00068628066
0	0.113286026
0	0.020046294
0	0.023045044
0	0.025082536
0	0.00024650415
0	0.000883072
0	0.07670097
0	0.042620897
0	0.07308251
0	0.00065043516
0	0.2352093
0	0.0011003992
0	0.0117318835
0	0.1257305
0	0.00023795813
0	0.7682082
0	0.03283573
0	0.00030075826
0	0.51290655
0	0.909667
0	0.041869204
0	0.0006640292
0	0.0021331303
0	8.603666e-05
0	0.004684843
0	0.00020056021
0	0.00055708387
0	0.908479
0	0.1820119
0	0.99093646
0	0.021724092
0	0.032966826
0	0.007178149
0	0.01613833
0	0.0020518992
0	0.33671427
0	0.0022711006
0	9.213286e-05
0	0.00048484677
0	0.00014508604
0	0.002444504
0	0.00015693746
0	0.03941477
0	0.00013402493
0	0.00031517088
0	0.0021236734
0	0.19672327
0	0.98406756
0	0.9616954
0	0.96937346
0	0.10401352
0	0.3196991
0	0.012523397
0	0.0025886982
0	0.015797041
0	0.024830418
0	0.1287771
0	6.13927e-05
0	6.033787e-05
0	0.0030187732
0	0.03236463
0	0.0013331345
0	7.965508e-05
0	5.955482e-05
0	0.20535244
0	0.2183804
0	0.008944009
0	0.00016226861
0	0.003316159
0	0.7225228
0	0.002819053
0	0.021990476
0	0.068897374
0	0.0029605154
0	0.0004757375
0	0.020614302
0	0.39057335
0	0.005509172
